50.4 74.0 17.3
60.8 46.0 74.2
60.8 94.7 96.0
14.0 13.1 49.9
37.2 23.8 79.0
78.7 94.6 51.7
33.7 18.0 5.3
24.3 92.6 95.2
85.1 83.1 9.1
54.4 26.7 82.8
14.8 80.7 43.5
30.7 15.6 41.7
75.4 33.3 76.0
72.0 39.7 39.4
69.7 23.8 87.4
70.6 87.0 49.4
47.7 0.7 83.1
5.9 25.9 62.0
14.0 20.5 45.8
2.0 32.4 77.0
56.4 1.3 55.2
65.2 40.7 66.9
70.6 41.1 13.8
20.1 98.2 59.2
57.6 36.8 64.0
24.8 2.2 2.4
15.7 97.9 64.5
31.7 42.7 23.8
69.3 96.1 72.6
94.3 13.4 43.3
7.3 38.3 7.4
52.9 11.4 95.7
47.7 7.4 71.9
30.9 82.5 57.3
29.3 5.4 8.5
38.6 94.1 12.4
50.4 33.1 94.5
61.4 98.8 35.6
0.2 18.5 73.1
59.1 40.1 18.6
95.6 73.1 34.4
41.1 85.3 79.2
93.3 44.9 37.3
15.2 84.6 98.9
39.4 94.9 52.4
57.5 50.5 55.0
6.2 98.5 76.4
84.4 38.2 88.0
10.7 42.0 50.9
60.1 57.1 96.6
74.4 98.1 78.9
84.9 74.6 13.6
77.2 93.7 80.0
98.6 52.2 6.1
44.2 11.2 3.7
24.4 67.0 14.3
81.6 7.4 96.5
1.7 96.9 67.7
27.1 93.5 45.4
94.8 7.7 62.6
33.9 0.8 4.3
86.7 87.2 30.9
91.6 68.0 89.4
47.6 81.3 15.6
71.6 92.8 57.7
67.9 87.3 14.8
67.4 94.0 26.4
97.8 32.1 25.0
99.2 75.5 87.9
42.3 82.6 59.8
76.6 78.7 0.0
89.4 90.2 52.8
35.4 37.7 10.0
58.9 16.6 98.7
50.5 10.4 89.3
53.2 36.3 92.8
58.6 79.7 67.6
81.1 68.5 50.7
57.9 37.2 4.1
78.8 36.4 58.3
20.7 4.5 72.9
76.9 63.3 80.4
51.2 16.3 36.9
75.8 33.2 5.9
50.2 24.5 66.4
21.7 89.9 90.1
92.6 2.5 58.5
87.7 92.2 14.9
67.3 10.9 9.4
18.1 43.1 3.7
70.5 72.6 12.0
76.5 13.6 63.3
63.8 80.8 6.0
88.8 79.3 62.0
42.8 48.7 53.3
49.0 21.3 85.2
49.9 30.5 22.8
99.6 7.3 15.2
14.1 14.4 79.1
4.5 86.3 44.3
78.6 71.1 49.3
29.5 68.8 31.0
92.0 26.7 45.9
46.3 70.3 62.6
24.7 2.5 56.3
82.3 3.8 8.3
37.9 54.5 26.5
49.7 96.6 15.1
29.2 55.5 59.4
7.1 17.7 50.0
55.4 36.5 64.4
76.9 17.7 16.2
34.3 14.6 92.4
12.8 85.5 72.1
40.6 5.2 60.4
67.9 22.4 85.4
14.1 43.8 3.5
21.9 21.7 50.8
20.9 24.7 100.0
8.0 76.3 93.4
63.7 40.3 12.8
3.1 59.5 36.6
23.2 29.4 64.7
77.4 86.6 83.5
10.2 61.0 60.7
47.8 78.8 3.6
69.3 34.7 3.4
60.7 63.5 30.9
87.9 69.5 52.9
78.0 26.1 19.9
23.3 31.1 96.3
31.8 2.4 5.5
42.6 29.9 13.8
38.5 78.4 93.9
92.0 83.7 4.3
0.7 30.7 17.8
30.0 44.3 70.8
67.0 43.6 53.7
88.7 16.7 76.5
2.9 87.9 52.2
73.7 64.8 4.3
91.7 17.6 36.5
58.5 35.0 52.6
88.8 45.3 5.3
24.0 35.4 56.3
48.5 71.4 43.2
72.8 24.3 8.1
38.2 90.0 93.7
93.3 17.4 92.2
54.5 64.3 25.9
21.5 20.8 7.3
22.1 51.3 1.9
25.0 49.0 52.7
32.7 86.9 78.4
91.5 45.2 25.9
23.9 69.2 65.4
62.4 64.9 65.3
98.5 8.2 76.3
67.2 71.7 83.6
98.8 0.6 28.6
28.4 62.7 84.4
70.9 62.5 47.8
29.6 41.8 90.5
99.6 41.1 29.9
68.2 71.3 77.5
75.0 68.6 94.6
7.1 74.8 35.9
9.9 78.6 81.5
49.4 53.0 19.6
35.4 53.6 61.3
35.6 46.3 11.9
24.1 75.2 97.9
41.8 51.7 94.4
27.7 88.9 65.5
63.0 77.8 89.5
83.8 69.7 55.7
92.4 86.9 50.4
90.0 86.4 77.5
14.0 2.8 1.1
32.4 17.7 59.6
52.6 45.3 2.7
71.9 50.7 77.9
42.2 7.9 49.4
4.3 28.4 85.0
8.3 83.2 39.7
22.4 93.6 9.9
54.2 50.3 68.3
7.1 94.9 32.3
95.6 64.9 60.3
94.2 84.8 85.1
97.3 60.3 28.0
79.3 8.2 38.6
38.7 71.7 91.7
85.7 93.1 55.2
87.4 24.4 30.8
24.9 53.4 58.1
16.2 27.2 96.3
55.2 53.2 16.5
97.2 80.7 39.0
77.5 17.0 59.7
75.6 65.7 27.9
76.3 78.3 4.4
90.3 1.9 45.8
4.0 22.8 98.5
19.7 72.6 21.1
34.1 22.5 84.8
1.1 47.9 33.3
55.0 73.9 15.5
55.5 16.7 61.4
2.1 73.7 10.4
96.7 94.8 84.7
76.4 54.6 13.8
12.8 95.9 35.6
76.8 34.1 32.9
5.5 6.4 26.5
34.3 91.5 74.2
13.9 62.0 8.4
18.8 99.3 91.6
37.5 68.5 67.5
50.5 96.0 70.5
53.7 92.6 1.8
81.6 68.9 66.6
68.8 7.6 16.4
96.1 31.6 19.0
85.0 4.4 20.4
82.5 48.0 80.7
37.8 54.3 10.9
38.3 1.9 47.6
20.3 46.2 23.2
74.1 5.3 46.0
97.6 85.7 9.8
98.2 20.0 59.8
87.1 58.3 76.6
72.3 23.0 78.2
79.6 86.5 36.6
30.1 26.5 75.2
23.7 1.2 34.8
2.8 47.8 22.4
57.1 60.6 1.6
46.5 99.2 64.9
54.4 36.1 18.9
89.0 66.8 73.0
57.6 20.4 30.8
50.7 75.4 64.0
28.4 8.3 31.8
38.7 24.9 91.0
35.5 55.2 5.0
93.7 60.1 55.5
76.6 56.6 72.8
45.4 76.2 13.5
74.4 85.7 67.7
73.0 17.7 40.4
2.1 93.0 79.5
68.6 86.7 92.7
58.2 61.9 97.8
46.7 38.7 51.1
14.3 48.3 60.5
79.5 16.4 94.3
14.1 27.2 27.5
62.1 99.3 30.8
82.4 86.0 70.2
18.2 10.6 23.2
75.1 8.1 65.7
8.0 81.8 0.9
54.4 99.0 78.6
71.8 10.4 78.6
92.3 42.4 30.0
44.5 45.6 30.0
11.9 83.7 75.3
95.1 62.6 67.4
32.5 85.3 46.9
70.7 36.5 75.1
69.0 56.7 89.7
19.5 74.0 50.8
55.5 40.6 12.4
73.6 22.4 10.7
9.4 41.7 88.3
37.6 56.8 50.5
77.2 57.6 89.8
37.8 69.6 23.1
70.7 51.2 38.2
48.1 39.2 24.5
60.4 79.7 94.2
55.9 13.6 81.7
72.6 32.7 25.9
69.7 1.4 82.9
88.2 6.3 21.1
91.0 4.0 18.8
45.4 19.9 46.8
59.8 31.7 41.4
34.7 3.0 69.5
56.7 59.1 38.0
8.4 92.3 23.4
81.5 43.6 78.9
49.8 50.5 2.0
5.4 70.0 93.1
44.4 27.8 42.5
86.3 63.3 28.3
60.1 52.1 1.0
90.9 17.6 29.6
85.1 88.8 52.6
67.1 33.1 3.2
53.1 75.7 98.4
67.0 18.8 52.6
16.6 80.4 17.8
18.2 82.0 23.6
84.9 20.8 62.7
42.8 97.6 76.8
29.1 36.9 51.3
80.4 14.6 80.6
91.4 80.7 27.6
87.3 50.7 61.0
56.3 45.1 27.6
90.9 10.6 97.0
54.8 83.0 4.2
55.6 2.8 53.0
98.9 31.9 68.3
10.1 63.0 27.8
13.7 7.6 44.4
85.2 39.9 66.5
73.6 90.9 35.2
39.8 96.9 59.3
73.0 13.1 15.4
75.1 60.2 21.6
79.5 37.1 21.0
31.4 4.0 61.7
52.8 52.9 82.1
68.9 27.0 1.6
43.9 58.6 16.3
8.5 8.8 92.3
56.0 4.0 19.4
87.2 75.7 12.7
37.8 55.7 48.4
52.5 78.6 50.6
33.1 53.1 31.8
13.7 44.5 21.0
33.0 74.9 79.2
11.0 52.4 31.8
28.5 51.0 10.6
50.6 24.2 63.8
73.4 34.3 11.2
31.1 58.8 41.0
39.8 95.6 71.0
22.5 15.3 75.1
0.6 94.2 3.6
60.4 26.8 89.6
49.4 80.2 53.8
91.0 13.5 62.5
61.6 18.7 74.1
14.2 41.7 23.8
85.0 9.4 73.0
36.8 68.7 26.4
81.1 92.3 11.6
13.0 52.6 72.9
33.3 73.1 54.8
27.6 21.3 85.1
4.2 37.5 72.2
28.7 74.0 88.1
34.3 25.5 79.7
81.4 13.2 27.1
90.7 66.6 83.1
25.2 16.8 28.3
96.8 45.2 66.5
98.4 88.2 55.7
34.1 12.6 3.9
99.3 40.7 67.3
35.9 79.0 82.1
38.5 0.8 21.2
62.9 26.7 20.3
38.6 0.4 37.5
5.9 96.6 46.4
81.6 46.0 85.9
63.9 60.3 44.2
97.8 42.9 87.6
61.3 88.3 86.1
96.1 66.8 2.4
55.2 83.3 11.2
52.5 0.9 99.1
77.3 77.1 55.2
65.5 10.1 85.1
49.5 9.1 45.9
77.7 96.3 61.6
39.5 31.2 3.1
92.1 55.4 58.5
29.9 94.3 52.1
10.1 47.2 30.3
36.6 91.3 62.3
38.5 16.9 82.2
8.5 42.0 74.7
90.8 21.4 61.8
26.6 77.2 15.4
9.8 84.2 83.7
84.6 70.6 0.1
95.9 93.5 50.7
16.3 78.4 15.8
81.1 29.7 15.4
33.9 79.3 0.5
10.4 79.2 39.6
81.0 85.9 2.7
34.6 35.7 91.2
79.4 8.0 42.1
75.2 84.7 60.1
30.4 17.1 7.6
7.3 23.2 83.7
68.9 93.0 78.7
53.0 62.0 68.2
1.5 29.2 52.6
82.4 59.5 4.1
29.1 7.5 30.6
42.8 39.3 64.6
66.9 56.0 41.8
63.9 53.1 32.2
45.8 59.0 78.1
18.9 16.9 48.3
37.9 90.5 66.1
89.9 28.2 13.9
60.4 88.4 23.4
83.7 84.0 70.1
7.5 78.0 16.3
42.0 37.9 25.5
82.3 90.5 0.6
35.4 24.1 53.1
21.9 86.1 16.5
55.2 44.9 86.9
57.3 5.8 95.9
96.5 13.3 42.0
94.4 96.5 69.2
60.2 12.7 8.2
70.9 78.8 40.4
57.4 77.4 64.9
26.3 98.2 54.4
89.2 78.5 23.4
62.9 44.5 83.8
33.5 78.4 25.9
18.6 98.1 76.0
50.8 77.8 31.2
96.9 4.2 79.0
80.4 15.3 12.6
74.7 43.4 5.2
34.0 7.1 55.3
78.9 76.2 98.7
80.4 23.3 18.6
2.3 65.9 52.7
73.4 87.4 21.6
85.3 49.4 27.6
4.3 16.4 13.1
5.4 39.6 1.3
84.9 35.0 71.4
31.5 29.1 68.6
81.2 38.0 36.0
64.8 85.0 19.3
77.1 37.9 64.1
3.6 70.9 34.3
90.9 12.8 42.2
36.0 11.2 36.3
11.8 89.8 3.4
55.4 28.1 3.9
60.7 25.7 99.6
71.9 19.6 9.8
47.1 32.9 28.6
91.8 56.2 33.1
49.8 73.6 40.2
75.3 52.2 61.1
78.5 17.6 3.1
14.8 3.9 0.1
11.3 18.9 63.7
2.6 23.3 42.9
88.6 13.7 20.1
75.2 32.6 36.9
61.9 65.8 18.5
24.7 5.2 12.6
91.6 53.8 22.9
11.5 49.2 60.6
31.1 92.3 50.5
89.7 3.9 78.6
82.0 46.0 51.8
61.1 12.5 40.3
87.3 90.6 5.3
68.5 74.1 96.9
55.0 10.8 78.9
83.2 83.4 77.6
13.3 27.5 96.3
5.0 75.6 41.5
74.7 41.0 87.9
58.8 96.9 20.0
97.9 13.1 95.4
77.1 89.4 7.0
78.4 52.5 61.9
80.2 62.7 63.4
29.4 60.1 81.3
18.8 65.5 52.7
84.3 35.7 53.1
83.2 50.7 68.8
78.8 4.2 39.9
46.2 98.1 23.4
83.7 51.5 78.2
62.3 14.5 17.7
29.6 72.1 14.0
73.8 77.8 36.3
1.5 43.9 39.8
48.9 90.5 3.6
87.7 22.2 71.0
14.8 78.1 69.8
12.0 15.3 43.9
54.5 95.8 98.3
55.4 19.4 95.4
78.9 22.1 70.9
0.1 15.4 78.7
24.2 29.5 9.0
69.0 95.7 11.8
89.7 64.1 88.0
36.3 65.4 96.7
89.1 70.4 12.6
47.9 58.3 29.0
56.7 85.8 8.3
25.7 89.8 58.8
26.9 21.4 31.6
69.8 43.8 83.8
18.5 0.3 18.6
97.4 47.7 6.1
9.4 33.7 93.3
12.4 71.7 85.6
21.6 45.1 40.2
65.9 88.8 64.0
61.4 62.8 79.3
50.7 14.3 56.2
70.0 3.0 5.5
48.8 75.0 31.2
77.1 51.1 57.6
36.2 40.5 94.3
29.3 76.3 58.7
0.8 53.0 1.9
38.2 42.9 9.1
52.2 94.3 8.8
49.2 99.2 92.8
4.2 30.0 19.7
54.8 36.2 80.3
58.8 95.0 99.6
73.9 89.6 75.7
7.2 43.4 36.2
54.6 87.3 11.0
55.6 94.6 12.2
70.4 63.3 39.8
35.8 73.3 71.5
27.2 41.3 7.5
77.7 80.7 55.2
41.1 12.3 97.7
47.1 34.9 51.8
19.0 12.2 0.4
52.1 95.1 34.6
39.1 90.3 56.3
45.2 89.6 66.7
6.3 57.2 22.2
85.5 28.1 70.8
61.3 13.0 76.1
40.6 0.6 10.5
11.0 95.9 64.7
80.2 61.2 20.9
57.8 68.6 27.2
70.7 42.8 35.0
28.8 71.6 66.4
5.2 79.9 79.3
16.0 18.5 43.0
27.6 4.1 40.3
6.3 8.2 37.1
51.6 26.8 86.7
0.4 49.2 61.0
64.2 56.4 77.4
5.9 42.4 68.6
24.7 56.6 87.7
74.6 54.8 76.0
21.7 9.7 43.2
81.2 8.8 76.5
86.4 5.9 47.4
87.7 68.1 19.2
87.7 25.6 39.1
33.3 90.2 63.5
69.7 68.7 26.0
11.9 99.8 13.2
96.2 27.3 6.7
1.6 82.5 87.0
24.1 46.5 71.6
25.7 97.3 53.7
77.9 82.0 11.2
56.0 19.4 60.3
48.3 23.2 2.7
74.3 62.4 56.0
65.4 33.6 63.0
11.6 32.2 82.2
72.0 83.0 2.1
21.8 69.2 86.2
45.1 52.0 79.2
42.0 53.0 47.7
46.0 3.1 98.6
28.6 83.1 83.8
97.8 23.1 64.8
10.7 56.3 90.0
57.7 85.4 48.8
9.1 58.0 23.4
66.7 38.1 24.1
58.8 29.6 42.3
45.4 97.8 72.3
13.6 8.1 14.2
7.5 39.1 76.0
15.9 56.2 46.4
85.8 54.0 77.6
8.4 32.7 43.9
74.1 99.6 10.5
86.5 40.8 94.1
28.9 59.7 52.9
92.7 46.3 68.7
32.3 80.1 73.9
96.1 33.5 23.8
91.4 72.3 0.8
35.2 42.5 3.6
37.0 9.0 70.2
84.5 78.0 34.1
4.0 82.2 99.4
63.1 57.2 97.9
52.3 7.5 76.7
88.5 41.9 49.5
60.9 94.4 23.9
1.8 56.7 10.6
47.4 92.0 52.0
16.1 13.6 84.1
34.8 90.5 55.0
29.1 33.5 98.0
93.7 91.8 10.8
97.2 16.1 27.1
15.9 54.3 60.6
36.9 96.3 68.8
29.5 17.8 36.9
13.5 80.0 13.1
99.8 68.4 73.8
30.6 0.9 77.1
67.2 70.2 44.0
28.9 13.5 0.4
96.0 57.2 77.4
29.9 48.6 25.7
7.6 40.0 95.9
98.8 20.4 64.2
2.8 24.9 14.7
38.1 54.7 96.0
77.2 16.7 69.8
19.6 75.7 18.8
93.1 86.3 25.2
52.6 71.0 33.0
37.2 33.5 87.7
63.6 3.9 51.4
48.1 82.1 1.4
5.2 94.0 7.4
77.2 59.8 86.9
46.9 34.9 2.2
37.6 74.3 14.2
15.0 30.6 1.1
7.3 16.8 14.7
13.6 10.5 68.7
33.1 5.8 60.6
44.9 7.2 60.0
91.8 33.5 71.2
99.5 92.7 5.4
71.5 24.1 57.8
65.2 64.4 42.7
51.7 73.6 74.5
41.2 82.2 62.9
35.9 3.5 79.0
95.5 3.6 50.4
60.7 85.6 74.9
24.5 100.0 47.1
41.0 34.4 5.5
0.5 67.0 85.0
23.4 33.7 35.0
13.0 77.1 72.8
17.5 21.1 66.4
3.1 11.1 76.5
85.3 7.8 60.5
74.2 98.8 98.6
10.8 42.3 98.7
41.5 36.0 15.3
84.5 82.8 44.2
77.4 6.9 0.7
26.3 83.9 80.3
11.5 56.8 23.0
76.7 73.3 51.0
55.2 100.0 79.7
59.2 24.8 23.2
60.8 59.5 74.1
49.0 58.6 55.6
78.7 10.8 59.9
58.0 81.0 76.6
79.7 31.7 71.7
63.8 42.5 51.7
71.9 96.0 64.6
34.1 31.6 7.1
36.9 89.8 30.3
58.7 40.0 66.6
31.4 28.9 42.7
44.2 55.6 6.8
24.6 55.1 17.6
80.6 48.1 80.9
8.2 99.8 9.9
36.1 97.1 23.1
8.6 55.2 33.1
12.3 59.8 26.5
38.5 12.5 90.9
2.6 43.4 6.0
62.1 77.5 65.1
95.0 32.6 43.2
73.4 96.9 35.2
90.9 37.7 83.6
39.0 93.5 98.7
57.8 47.9 69.2
87.6 22.9 77.2
11.5 7.9 85.1
93.3 45.4 50.1
34.8 37.5 22.3
69.1 22.0 36.5
86.8 58.2 42.1
10.1 56.5 48.3
83.9 8.2 50.4
4.6 36.4 76.7
45.7 39.9 35.4
70.6 31.2 86.8
13.2 94.4 66.4
35.1 38.4 71.7
82.7 63.0 79.5
39.4 25.8 2.4
2.4 53.6 24.9
72.6 76.1 14.5
50.3 20.1 20.8
70.4 18.6 13.3
5.2 46.1 24.4
85.5 42.0 95.9
69.3 92.3 25.9
43.7 23.4 97.0
85.9 49.8 22.1
87.9 23.1 50.7
27.3 62.8 28.9
20.3 51.3 12.9
4.1 53.7 50.3
41.2 86.8 31.2
13.1 50.5 42.9
49.9 82.3 0.9
67.3 97.7 6.4
21.4 14.3 45.4
39.3 12.5 9.9
85.7 0.8 76.7
42.7 54.3 91.5
10.9 92.7 4.4
43.0 82.6 0.4
94.7 75.1 64.5
77.5 55.7 7.7
42.6 3.9 57.9
97.5 25.7 74.2
91.3 95.6 95.9
48.5 41.1 50.2
42.8 43.5 98.4
48.2 78.2 9.8
23.1 39.5 48.9
13.4 17.4 51.4
78.5 83.0 19.3
83.5 86.3 98.3
85.9 21.0 27.9
35.1 53.2 22.4
2.4 77.6 5.3
46.8 42.6 69.6
62.2 63.0 49.2
76.2 44.8 10.6
57.7 40.7 53.2
97.5 33.6 86.2
25.2 23.0 69.5
37.6 81.7 86.9
78.1 75.2 6.2
45.6 65.1 54.5
92.3 40.8 73.3
48.1 92.8 31.6
15.4 62.5 73.4
35.5 19.7 21.9
82.6 43.4 24.3
98.3 41.0 29.5
67.9 96.3 3.2
75.7 72.4 60.9
60.7 97.9 98.7
6.3 48.6 18.0
43.4 16.4 53.4
84.0 59.7 78.3
82.9 47.6 37.1
94.8 11.5 53.2
26.3 27.9 37.7
92.7 23.2 14.7
76.3 97.2 24.4
91.0 37.8 36.1
29.1 60.1 75.5
82.3 78.4 90.1
84.6 27.5 56.7
70.4 44.3 23.7
20.8 76.6 49.3
79.4 88.8 83.1
86.3 13.6 41.6
49.3 77.3 96.9
4.1 86.7 90.1
20.4 26.6 99.0
62.8 56.1 84.3
61.3 91.7 84.1
85.6 70.4 42.0
13.5 53.9 93.6
69.8 80.3 20.2
81.6 81.0 26.9
53.5 57.5 0.8
57.2 65.1 96.0
50.2 81.6 14.0
5.4 19.5 17.8
46.3 73.9 26.2
25.6 75.4 91.0
52.3 88.1 85.1
26.7 46.5 16.0
34.2 97.5 87.8
66.0 68.4 83.6
11.8 9.7 27.4
46.0 48.6 46.3
29.5 9.3 54.0
97.6 95.7 38.2
93.4 19.3 4.6
93.0 59.1 96.0
28.6 24.3 18.2
72.0 20.4 42.1
33.7 8.2 26.7
6.6 15.1 41.8
19.3 22.0 2.8
42.6 88.5 24.6
43.1 58.4 35.1
66.9 30.4 11.6
44.4 64.3 40.2
31.7 65.7 8.6
68.1 42.2 85.3
42.8 68.2 98.2
97.3 48.6 62.6
80.2 5.9 12.2
87.3 13.3 98.5
42.4 77.6 32.7
51.0 5.9 72.5
45.4 42.0 14.4
37.9 63.8 35.7
27.3 36.1 89.0
74.7 91.7 98.8
87.9 68.8 99.3
82.6 88.7 3.1
28.0 35.3 20.5
33.9 4.3 82.1
9.8 33.8 66.5
70.8 88.3 87.8
32.6 64.7 28.3
96.8 84.5 49.0
93.7 15.4 38.5
51.0 29.1 84.2
26.0 7.7 85.5
86.2 45.4 89.0
87.6 19.7 62.6
83.4 88.8 96.1
62.8 12.2 76.9
99.9 17.7 32.1
59.9 21.5 40.4
26.2 32.7 11.8
9.7 54.3 57.7
33.6 12.9 57.4
24.6 75.1 61.5
20.1 68.5 33.8
66.4 57.1 38.5
47.6 99.8 34.4
45.6 55.1 23.2
5.6 59.8 97.9
78.7 88.7 17.7
99.0 77.6 69.4
54.6 51.0 11.3
63.0 83.0 97.1
69.9 63.9 45.3
74.6 39.5 72.5
9.3 94.7 63.9
6.6 1.3 26.4
76.5 9.9 70.5
92.9 10.5 44.6
77.3 17.9 17.5
14.3 66.7 54.7
68.1 20.3 24.8
4.5 7.5 80.7
39.8 38.7 36.6
83.3 53.4 0.4
39.7 64.1 66.2
24.7 21.0 70.1
36.0 29.3 32.7
14.6 38.0 89.5
95.6 86.3 14.2
6.4 9.6 35.9
34.2 1.4 72.2
84.4 77.3 82.2
62.8 5.6 12.1
51.7 56.1 39.8
96.9 80.5 96.4
52.7 45.9 45.1
41.9 54.0 20.9
44.8 73.2 32.0
62.7 13.9 93.7
66.5 61.6 3.3
42.5 52.0 57.6
